city,year,make,model,trim,odometer,fuel,trans,rto,price,segment,seller type,locality,pincode,age
Bangalore,2015.0,Hyundai,Grand i10,SPORTZ 1.1 CRDI,95517.0,Diesel,Manual,KA-03,265000.0,Mass Market,S1 Owned,bellahalli,560066.0,11.0
Bangalore,2022.0,Mahindra,XUV700,AX 5 D MT 7 STR,59691.0,Diesel,Manual,KA-32,1349000.0,Mass Market,S1 Owned,bellahalli,560009.0,4.0
Bangalore,2022.0,Maruti Suzuki,Ciaz,ALPHA 1.5 SHVS PETROL,45939.0,Petrol,Manual,KA-03,715000.0,Mass Market,S1 Owned,bellahalli,560066.0,4.0
Bangalore,2016.0,Maruti Suzuki,Celerio,VXI,62165.0,Petrol,Manual,KA-47,310000.0,Mass Market,S1 Owned,bhoruka tech park,560066.0,10.0
Bangalore,2016.0,Honda,City,1.5L I-VTEC SV,97468.0,Petrol,Manual,KA-05,419000.0,Mass Market,S1 Owned,bellahalli,560066.0,10.0
Bangalore,2020.0,Hyundai,Creta,SX (O) 1.4 TURBO DCT,73857.0,Petrol,Automatic,KA-03,1120000.0,Mass Market,S1 Owned,bellahalli,560066.0,6.0
Bangalore,2016.0,Maruti Suzuki,Celerio,VXI AMT,56198.0,Petrol,Automatic,KA-02,247000.0,Mass Market,S1 Owned,bellahalli,560066.0,10.0
Bangalore,2021.0,Skoda,KUSHAQ,STYLE 1.5L TSI MT,45944.0,Petrol,Manual,KA-01,1004000.0,Mass Market,S1 Owned,bellahalli,560066.0,5.0
Bangalore,2013.0,Hyundai,Eon,ERA +,60619.0,Petrol,Manual,KA-01,143000.0,Mass Market,S1 Owned,bellahalli,560066.0,13.0
Bangalore,2019.0,Maruti Suzuki,Celerio,ZXI AMT (O),29006.0,Petrol,Automatic,KA-04,385000.0,Mass Market,S1 Owned,bellahalli,560066.0,7.0
Bangalore,2016.0,Hyundai,Elite i20,ASTA 1.2,93895.0,Petrol,Manual,KA-04,389000.0,Mass Market,S1 Owned,bellahalli,560066.0,10.0
Bangalore,2019.0,Maruti Suzuki,Ciaz,ALPHA AT 1.5 SHVS PETROL,61903.0,Petrol,Automatic,KA-05,605000.0,Mass Market,S1 Owned,bellahalli,560066.0,7.0
Bangalore,2018.0,Ford,FREESTYLE,TITANIUM PLUS 1.2 PETROL,69319.0,Petrol,Manual,KA-51,408000.0,Mass Market,S1 Owned,bellahalli,560066.0,8.0
Bangalore,2021.0,Honda,City,1.5L I-VTEC VX,67740.0,Petrol,Manual,KA-01,801000.0,Mass Market,S1 Owned,bellahalli,560066.0,5.0
Bangalore,2021.0,Maruti Suzuki,S Cross,ZETA 1.5,80803.0,Petrol,Manual,KA-03,584000.0,Mass Market,S1 Owned,bellahalli,560066.0,5.0
Bangalore,2022.0,Tata,PUNCH,PURE MT,59254.0,Petrol,Manual,KA-51,495043.0,Mass Market,S1 Owned,bellahalli,560066.0,4.0
Bangalore,2024.0,Mahindra,XUV700,AX 7 LUXURY D AT 7 STR,28342.0,Diesel,Automatic,KA-51,2228000.0,Mass Market,S1 Owned,bellahalli,560066.0,2.0
Bangalore,2022.0,Mahindra,Bolero,B4,54380.0,Diesel,Manual,KA-29,732000.0,Mass Market,S1 Owned,vega city mall,560066.0,4.0
Bangalore,2014.0,Hyundai,Grand i10,SPORTZ 1.2 KAPPA VTVT,44321.0,Petrol,Manual,KA-03,290000.0,Mass Market,S1 Owned,bellahalli,560066.0,12.0
Bangalore,2025.0,Tata,PUNCH,Adventure Plus AMT,11142.0,Petrol,Automatic,KA-51,736793.0,Mass Market,S1 Owned,bellahalli,560066.0,1.0
Bangalore,2013.0,Hyundai,i20,SPORTZ 1.4 CRDI,101692.0,Diesel,Manual,KA-41,304001.0,Mass Market,S1 Owned,bellahalli,560066.0,13.0
Bangalore,2019.0,Hyundai,NEW SANTRO,ERA EXECUTIVE,14205.0,Petrol,Manual,KA-03,295000.0,Mass Market,S1 Owned,bellahalli,560066.0,7.0
Bangalore,2022.0,Hyundai,GRAND I10 NIOS,MAGNA CORPORATE EDITION 1.2 KAPPA VTVT,18321.0,Petrol,Manual,KA-02,514022.0,Mass Market,S1 Owned,bellahalli,560066.0,4.0
Bangalore,2016.0,Maruti Suzuki,Alto K10,VXI,41096.0,Petrol,Manual,KA-04,245000.0,Mass Market,S1 Owned,bellahalli,560066.0,10.0
Bangalore,2018.0,Hyundai,i20 Active,1.2 S,60985.0,Petrol,Manual,KA-03,525862.0,Mass Market,S1 Owned,bellahalli,560066.0,8.0
Bangalore,2021.0,Nissan,MAGNITE,XL,27308.0,Petrol,Manual,KA-09,495083.0,Mass Market,S1 Owned,vega city mall,560066.0,5.0
Bangalore,2020.0,MG,HECTOR,SHARP 2.0 DIESEL,127421.0,Diesel,Manual,KA-36,877000.0,Mass Market,S1 Owned,gt world mall,560023.0,6.0
Bangalore,2019.0,Maruti Suzuki,Swift,VXI,37061.0,Petrol,Manual,KA-01,492000.0,Mass Market,S1 Owned,bellahalli,560066.0,7.0
Bangalore,2019.0,Maruti Suzuki,Swift,VXI,115082.0,Petrol,Manual,KA-51,509000.0,Mass Market,S1 Owned,bellahalli,560066.0,7.0
Bangalore,2014.0,Maruti Suzuki,Alto K10,VXI,75907.0,Petrol,Manual,KA-22,184000.0,Mass Market,S1 Owned,bellahalli,560064.0,12.0
Bangalore,2022.0,Hyundai,GRAND I10 NIOS,SPORTZ AMT 1.2 KAPPA VTVT,33008.0,Petrol,Automatic,KA-09,518000.0,Mass Market,S1 Owned,vega city mall,560066.0,4.0
Bangalore,2014.0,Renault,Duster,85 PS RXL DIESEL,115565.0,Diesel,Manual,KA-27,289000.0,Mass Market,S1 Owned,bellahalli,560064.0,12.0
Bangalore,2021.0,Renault,Kwid,RXT 1.0 (O),41257.0,Petrol,Manual,KA-03,325000.0,Mass Market,S1 Owned,bellahalli,560066.0,5.0
Bangalore,2019.0,Skoda,Octavia,STYLE 1.8 TSI AT,112874.0,Petrol,Automatic,KA-04,871000.0,Mass Market,S1 Owned,bellahalli,560066.0,7.0
Bangalore,2019.0,Nissan,Kicks,XL DIESEL,87533.0,Diesel,Manual,KA-63,611000.0,Mass Market,S1 Owned,whitefield,560066.0,7.0
Bangalore,2021.0,MG,ASTOR,SAVVY 1.3 TURBO AT S RED,27023.0,Petrol,Automatic,KA-36,1049000.0,Mass Market,S1 Owned,gt world mall,560023.0,5.0
Bangalore,2022.0,Maruti Suzuki,Swift,VXI AMT,48050.0,Petrol,Automatic,KA-53,574000.0,Mass Market,S1 Owned,bellahalli,560066.0,4.0
Bangalore,2023.0,Hyundai,NEW I20,SPORTZ 1.2 MT,20334.0,Petrol,Manual,KA-19,688172.0,Mass Market,S1 Owned,bellahalli,560064.0,3.0
Bangalore,2018.0,Tata,NEXON,XM PETROL,63235.0,Petrol,Manual,KA-50,526882.0,Mass Market,S1 Owned,bellahalli,560064.0,8.0
Bangalore,2021.0,Hyundai,VENUE,SX 1.0 TURBO IMT,18837.0,Petrol,Manual,KA-05,727600.0,Mass Market,S1 Owned,bellahalli,560066.0,5.0
Bangalore,2022.0,Hyundai,NEW SANTRO,SPORTZ EXECUTIVE MT CNG,51635.0,CNG,Manual,KA-22,380000.0,Mass Market,S1 Owned,bellahalli,560064.0,4.0
Bangalore,2020.0,Hyundai,VENUE,SX 1.0 TURBO,95244.0,Petrol,Manual,KA-04,590000.0,Mass Market,S1 Owned,bellahalli,560066.0,6.0
Bangalore,2019.0,Maruti Suzuki,Celerio,VXI,74481.0,Petrol,Manual,KA-04,363000.0,Mass Market,S1 Owned,bellahalli,560066.0,7.0
Bangalore,2022.0,Hyundai,Verna,SX (O) 1.5 CRDI AT,88680.0,Diesel,Automatic,KA-27,902000.0,Mass Market,S1 Owned,bellahalli,560064.0,4.0
Bangalore,2023.0,Tata,Safari,XZA PLUS O 6STR,33899.0,Diesel,Automatic,KA-09,1645000.0,Mass Market,S1 Owned,vega city mall,560066.0,3.0
Bangalore,2025.0,Maruti Suzuki,Swift,VXi (O) AMT,2472.0,Petrol,Automatic,KA-02,736000.0,Mass Market,S1 Owned,bellahalli,560066.0,1.0
Bangalore,2017.0,Ford,Ecosport,TITANIUM 1.5L PETROL,64665.0,Petrol,Manual,KA-01,479000.0,Mass Market,S1 Owned,bellahalli,560066.0,9.0
Bangalore,2017.0,Hyundai,Creta,S PLUS 1.4 DIESEL,130442.0,Diesel,Manual,KA-05,650000.0,Mass Market,S1 Owned,bellahalli,560066.0,9.0
Bangalore,2019.0,MG,HECTOR,SHARP 1.5 DCT PETROL,41910.0,Petrol,Automatic,KA-03,897000.0,Mass Market,S1 Owned,bellahalli,560066.0,7.0
Bangalore,2024.0,Skoda,KUSHAQ,STYLE 1.0L TSI MT,17871.0,Petrol,Manual,KA-04,1148000.0,Mass Market,S1 Owned,bellahalli,560066.0,2.0
Bangalore,2022.0,Jeep,Compass,SPORT 1.4 PETROL,35312.0,Petrol,Manual,KA-03,1130000.0,Mass Market,S1 Owned,bellahalli,560066.0,4.0
Bangalore,2021.0,MG,HECTOR,SMART HYBRID 1.5 PETROL,32754.0,Petrol,Manual,KA-03,960000.0,Mass Market,S1 Owned,bellahalli,560066.0,5.0
Bangalore,2022.0,Skoda,KUSHAQ,STYLE 1.5L TSI MT,30848.0,Petrol,Manual,KA-03,1090000.0,Mass Market,S1 Owned,bellahalli,560066.0,4.0
Bangalore,2019.0,Jeep,Compass,LIMITED (O) 2.0 DIESEL,101511.0,Diesel,Manual,KA-51,898384.0,Mass Market,S1 Owned,bellahalli,560066.0,7.0
Bangalore,2019.0,Hyundai,Creta,SX (O) 1.6 PETROL,68684.0,Petrol,Manual,KA-51,871000.0,Mass Market,S1 Owned,bellahalli,560066.0,7.0
Bangalore,2021.0,Maruti Suzuki,Swift,VXI,24780.0,Petrol,Manual,KA-41,570000.0,Mass Market,S1 Owned,bellahalli,560066.0,5.0
Bangalore,2021.0,Tata,NEXON,XZ PLUS PETROL SUNROOF,88020.0,Petrol,Manual,KA-05,700000.0,Mass Market,S1 Owned,bellahalli,560066.0,5.0
Bangalore,2022.0,Maruti Suzuki,Alto K10,VXI,58272.0,Petrol,Manual,KA-59,303000.0,Mass Market,S1 Owned,bhoruka tech park,560066.0,4.0
Bangalore,2017.0,Hyundai,Elite i20,SPORTZ 1.2,56266.0,Petrol,Manual,KA-41,484000.0,Mass Market,S1 Owned,bellahalli,560066.0,9.0
Bangalore,2022.0,Hyundai,Creta,SX EXECUTIVE 1.5 PETROL,46509.0,Petrol,Manual,KA-50,1004000.0,Mass Market,S1 Owned,bellahalli,560064.0,4.0
Bangalore,2014.0,Maruti Suzuki,Swift,VXI,41885.0,Petrol,Manual,KA-53,398000.0,Mass Market,S1 Owned,bellahalli,560066.0,12.0
Bangalore,2021.0,Maruti Suzuki,Swift,VXI AMT,112671.0,Petrol,Automatic,KA-04,514066.0,Mass Market,S1 Owned,bellahalli,560066.0,5.0
Bangalore,2018.0,Tata,NEXON,XMA PETROL,72507.0,Petrol,Automatic,KA-20,486000.0,Mass Market,S1 Owned,bellahalli,560064.0,8.0
Bangalore,2024.0,Maruti Suzuki,Baleno,DELTA PETROL 1.2,80104.0,Petrol,Manual,KA-03,620000.0,Mass Market,S1 Owned,bellahalli,560066.0,2.0
Bangalore,2013.0,Toyota,Etios Liva,GD,119066.0,Diesel,Manual,KA-50,316000.0,Mass Market,S1 Owned,bellahalli,560064.0,13.0
Bangalore,2015.0,Volkswagen,Vento,HIGHLINE 1.6 MPI,57746.0,Petrol,Manual,KA-05,391000.0,Mass Market,S1 Owned,bellahalli,560066.0,11.0
Bangalore,2023.0,Jeep,Compass,MODEL S (O) DIESEL 4X4 AT,43205.0,Diesel,Automatic,KA-51,1929000.0,Mass Market,S1 Owned,bellahalli,560066.0,3.0
Bangalore,2016.0,Maruti Suzuki,Baleno,DELTA PETROL 1.2,38602.0,Petrol,Manual,KA-03,491670.0,Mass Market,S1 Owned,bellahalli,560066.0,10.0
Bangalore,2019.0,Tata,NEXON,XM PETROL,43429.0,Petrol,Manual,KA-04,579000.0,Mass Market,S1 Owned,bellahalli,560066.0,7.0
Bangalore,2021.0,Renault,Kwid,CLIMBER 1.0 AMT (O),38315.0,Petrol,Automatic,KA-03,381747.0,Mass Market,S1 Owned,bellahalli,560066.0,5.0
Bangalore,2021.0,Toyota,URBAN CRUISER,PREMIUM GRADE AT,105833.0,Petrol,Automatic,KA-03,703539.0,Mass Market,S1 Owned,bellahalli,560066.0,5.0
Bangalore,2018.0,Maruti Suzuki,Swift,ZXI PLUS AMT,38109.0,Petrol,Automatic,KA-01,512000.0,Mass Market,S1 Owned,bellahalli,560066.0,8.0
Bangalore,2019.0,Hyundai,VENUE,SX PLUS 1.0 TURBO DCT,74401.0,Petrol,Automatic,KA-02,591000.0,Mass Market,S1 Owned,bellahalli,560066.0,7.0
Bangalore,2023.0,Maruti Suzuki,Dzire,VXI,40301.0,Petrol,Manual,KA-50,590000.0,Mass Market,S1 Owned,bellahalli,560064.0,3.0
Bangalore,2018.0,Maruti Suzuki,Celerio,VXI AMT (O),59645.0,Petrol,Automatic,KA-51,345000.0,Mass Market,S1 Owned,bellahalli,560066.0,8.0
Bangalore,2019.0,Hyundai,Elite i20,MAGNA PLUS 1.2,27727.0,Petrol,Manual,KA-05,545247.0,Mass Market,S1 Owned,bellahalli,560066.0,7.0
Bangalore,2020.0,Kia,SELTOS,GTX PLUS 1.4 PETROL,95006.0,Petrol,Manual,KA-03,821000.0,Mass Market,S1 Owned,bellahalli,560066.0,6.0
Bangalore,2025.0,Hyundai,Creta,1.5 S (O) MPi iVT,3050.0,Petrol,Automatic,KA-03,1559000.0,Mass Market,S1 Owned,bellahalli,560066.0,1.0
Bangalore,2022.0,Toyota,Innova Crysta,2.4 VX 8 STR,28485.0,Diesel,Manual,KA-05,2488549.0,Mass Market,S1 Owned,bellahalli,560066.0,4.0
Bangalore,2016.0,Skoda,Rapid,AMBITION 1.6 MPI MT,85761.0,Petrol,Manual,KA-03,411183.0,Mass Market,S1 Owned,bellahalli,560066.0,10.0
Bangalore,2018.0,Maruti Suzuki,Baleno,DELTA PETROL 1.2,53301.0,Petrol,Manual,KA-01,500112.0,Mass Market,S1 Owned,bellahalli,560066.0,8.0
Bangalore,2017.0,Renault,Kwid,RXL 1.0 AMT,35466.0,Petrol,Automatic,KA-05,297117.0,Mass Market,S1 Owned,bellahalli,560066.0,9.0
Bangalore,2020.0,Renault,Duster,RXZ 1.5 PETROL MT,60186.0,Petrol,Manual,KA-53,604765.0,Mass Market,S1 Owned,bellahalli,560066.0,6.0
Bangalore,2016.0,Renault,Kwid,RXT 0.8,35792.0,Petrol,Manual,KA-51,225000.0,Mass Market,S1 Owned,bellahalli,560066.0,10.0
Bangalore,2016.0,Maruti Suzuki,Ertiga,VXI,79951.0,Petrol,Manual,KA-03,533000.0,Mass Market,S1 Owned,bellahalli,560066.0,10.0
Bangalore,2013.0,Maruti Suzuki,Swift,VDI,133984.0,Diesel,Manual,KA-02,268000.0,Mass Market,S1 Owned,bellahalli,560066.0,13.0
Bangalore,2019.0,Ford,Ecosport,TITANIUM + 1.5L PETROL AT,37556.0,Petrol,Automatic,KA-03,673000.0,Mass Market,S1 Owned,bellahalli,560066.0,7.0
Bangalore,2014.0,Maruti Suzuki,Alto K10,VXI,65495.0,Petrol,Manual,KA-51,192000.0,Mass Market,S1 Owned,bellahalli,560066.0,12.0
Bangalore,2022.0,Mahindra,XUV700,AX 5 D MT 7 STR,69388.0,Diesel,Manual,KA-43,1450000.0,Mass Market,S1 Owned,bellahalli,560066.0,4.0
Bangalore,2020.0,Renault,Duster,RXZ 1.3 TURBO PETROL MT,61399.0,Petrol,Manual,KA-59,624000.0,Mass Market,S1 Owned,bhoruka tech park,560066.0,6.0
Bangalore,2017.0,Volkswagen,TIGUAN,COMFORTLINE TDI AT,97789.0,Diesel,Automatic,KA-01,1127000.0,Mass Market,S1 Owned,bellahalli,560066.0,9.0
Bangalore,2015.0,Honda,City,1.5L I-VTEC VX CVT,107977.0,Petrol,Automatic,KA-05,419000.0,Mass Market,S1 Owned,bellahalli,560066.0,11.0
Bangalore,2015.0,Renault,Duster,110 PS RXZ DIESEL,69895.0,Diesel,Manual,KA-02,414000.0,Mass Market,S1 Owned,bellahalli,560066.0,11.0
Bangalore,2018.0,Hyundai,Elite i20,ASTA 1.2 CVT,35495.0,Petrol,Automatic,KA-03,565000.0,Mass Market,S1 Owned,bellahalli,560066.0,8.0
Bangalore,2025.0,Tata,Tiago,XT PETROL,10620.0,Petrol,Manual,KA-41,608968.0,Mass Market,S1 Owned,bellahalli,560066.0,1.0
Bangalore,2014.0,Renault,Duster,RXL PETROL,38093.0,Petrol,Manual,KA-53,400000.0,Mass Market,S1 Owned,bellahalli,560066.0,12.0
Bangalore,2014.0,Honda,City,1.5L I-VTEC SV,60606.0,Petrol,Manual,KA-01,400000.0,Mass Market,S1 Owned,bellahalli,560066.0,12.0
Bangalore,2013.0,Skoda,Rapid,AMBITION 1.6 MPI AT,83993.0,Petrol,Automatic,KA-01,269500.0,Mass Market,S1 Owned,bellahalli,560066.0,13.0
Bangalore,2017.0,Hyundai,Elite i20,SPORTZ 1.2,31135.0,Petrol,Manual,KA-04,435000.0,Mass Market,S1 Owned,bellahalli,560066.0,9.0
Bangalore,2015.0,Maruti Suzuki,Wagon R 1.0,VXI,29989.0,Petrol,Manual,KA-03,290000.0,Mass Market,S1 Owned,bellahalli,560066.0,11.0
Bangalore,2017.0,Tata,Tiago,XT PETROL,46004.0,Petrol,Manual,KA-03,384301.0,Mass Market,S1 Owned,bellahalli,560066.0,9.0
Bangalore,2020.0,Renault,Duster,RXZ 1.3 TURBO PETROL MT,34950.0,Petrol,Manual,KA-03,807527.0,Mass Market,S1 Owned,bellahalli,560066.0,6.0
Bangalore,2019.0,Hyundai,Grand i10,MAGNA AT 1.2 KAPPA VTVT,38753.0,Petrol,Automatic,KA-05,426000.0,Mass Market,S1 Owned,bellahalli,560066.0,7.0
Bangalore,2013.0,Skoda,Octavia,ELEGANCE 2.0 TDI AT,105095.0,Diesel,Automatic,KA-03,655799.0,Mass Market,S1 Owned,bellahalli,560066.0,13.0
Bangalore,2021.0,Hyundai,Verna,SX (O) 1.0 TURBO DCT,39832.0,Petrol,Automatic,KA-04,955000.0,Mass Market,S1 Owned,bellahalli,560066.0,5.0
Bangalore,2016.0,Hyundai,Elite i20,ERA 1.2,74011.0,Petrol,Manual,KA-05,386000.0,Mass Market,S1 Owned,bellahalli,560066.0,10.0
Bangalore,2015.0,Hyundai,Elite i20,SPORTZ 1.2,76203.0,Petrol,Manual,KA-05,397000.0,Mass Market,S1 Owned,bellahalli,560066.0,11.0
Bangalore,2015.0,Ford,Ecosport,TITANIUM 1.0L ECOBOOST,59057.0,Petrol,Manual,KA-05,372500.0,Mass Market,S1 Owned,bellahalli,560066.0,11.0
Bangalore,2018.0,Tata,Tiago,XZ PETROL,60449.0,Petrol,Manual,KA-51,349000.0,Mass Market,S1 Owned,bellahalli,560066.0,8.0
Bangalore,2017.0,Tata,Tiago,XZA PETROL,42068.0,Petrol,Automatic,KA-51,398409.0,Mass Market,S1 Owned,bellahalli,560066.0,9.0
Bangalore,2014.0,Renault,Duster,85 PS RXL DIESEL,108474.0,Diesel,Manual,KA-41,330000.0,Mass Market,S1 Owned,bellahalli,560066.0,12.0
Bangalore,2021.0,Maruti Suzuki,XL6,ALPHA MT,41502.0,Petrol,Manual,KA-41,899000.0,Mass Market,S1 Owned,bellahalli,560066.0,5.0
Bangalore,2020.0,Kia,SONET,HTK PLUS 1.0 DCT,50447.0,Petrol,Automatic,KA-05,730000.0,Mass Market,S1 Owned,bellahalli,560066.0,6.0
Bangalore,2018.0,Mahindra,XUV500,W11 AT,29981.0,Diesel,Automatic,KA-51,1112800.0,Mass Market,S1 Owned,bellahalli,560066.0,8.0
Bangalore,2017.0,Hyundai,Xcent,S 1.2,65912.0,Petrol,Manual,KA-53,300000.0,Mass Market,S1 Owned,bellahalli,560066.0,9.0
Bangalore,2016.0,Tata,Tiago,XZ PETROL,53830.0,Petrol,Manual,KA-03,314000.0,Mass Market,S1 Owned,bellahalli,560066.0,10.0
Bangalore,2015.0,Ford,Ecosport,TITANIUM 1.5L PETROL AT,70288.0,Petrol,Automatic,KA-02,365787.0,Mass Market,S1 Owned,bellahalli,560066.0,11.0
Bangalore,2012.0,Maruti Suzuki,Ertiga,VDI,85918.0,Diesel,Manual,KA-53,439000.0,Mass Market,S1 Owned,bellahalli,560066.0,14.0
Bangalore,2014.0,Hyundai,Grand i10,SPORTZ 1.2 KAPPA VTVT,73029.0,Petrol,Manual,KA-51,307000.0,Mass Market,S1 Owned,bellahalli,560066.0,12.0
Bangalore,2023.0,Maruti Suzuki,S PRESSO,VXI (O) AMT,21440.0,Petrol,Automatic,KA-53,425645.0,Mass Market,S1 Owned,bellahalli,560066.0,3.0
Bangalore,2021.0,Maruti Suzuki,Ciaz,ZETA 1.5 SHVS MT PETROL,47443.0,Petrol,Manual,KA-04,631000.0,Mass Market,S1 Owned,bellahalli,560066.0,5.0
Bangalore,2015.0,Hyundai,i10,SPORTZ 1.1,71758.0,Petrol,Manual,KA-04,255000.0,Mass Market,S1 Owned,bellahalli,560066.0,11.0
Bangalore,2013.0,Hyundai,i10,MAGNA 1.2,42889.0,Petrol,Manual,KA-03,241000.0,Mass Market,S1 Owned,bellahalli,560066.0,13.0
Bangalore,2017.0,Honda,Brio,VX MT,63314.0,Petrol,Manual,KA-01,480000.0,Mass Market,S1 Owned,bellahalli,560066.0,9.0
Bangalore,2018.0,Maruti Suzuki,Vitara Brezza,VDI (O),60821.0,Diesel,Manual,KA-05,600000.0,Mass Market,S1 Owned,bellahalli,560066.0,8.0
Bangalore,2020.0,Kia,SONET,HTK PLUS 1.2,86430.0,Petrol,Manual,KA-51,573000.0,Mass Market,S1 Owned,bellahalli,560066.0,6.0
Bangalore,2022.0,Renault,Kiger,RXE MT,17793.0,Petrol,Manual,KA-05,405000.0,Mass Market,S1 Owned,bellahalli,560066.0,4.0
Bangalore,2014.0,Hyundai,Grand i10,ASTA AT 1.2 KAPPA VTVT,46620.0,Petrol,Automatic,KA-03,345000.0,Mass Market,S1 Owned,bellahalli,560066.0,12.0
Bangalore,2015.0,Maruti Suzuki,Ciaz,ZXI,95642.0,Petrol,Manual,KA-04,421000.0,Mass Market,S1 Owned,bellahalli,560066.0,11.0
Bangalore,2023.0,Kia,SELTOS,HTX PLUS 1.5 IMT DIESEL,31834.0,Diesel,Manual,KA-03,1410000.0,Mass Market,S1 Owned,bellahalli,560066.0,3.0
Bangalore,2012.0,Hyundai,i10,MAGNA 1.2,87950.0,Petrol,Manual,KA-05,184000.0,Mass Market,S1 Owned,bellahalli,560066.0,14.0
Bangalore,2017.0,Honda,Jazz,1.2L I-VTEC V,62179.0,Petrol,Manual,KA-02,429017.0,Mass Market,S1 Owned,bellahalli,560066.0,9.0
Bangalore,2018.0,Ford,FREESTYLE,TITANIUM 1.2 PETROL,56159.0,Petrol,Manual,KA-01,467399.0,Mass Market,S1 Owned,bellahalli,560066.0,8.0
Bangalore,2022.0,Renault,Kiger,RXZ AMT,75045.0,Petrol,Automatic,KA-04,564500.0,Mass Market,S1 Owned,bellahalli,560066.0,4.0
Bangalore,2024.0,Tata,PUNCH,CREATIVE FLAGSHIP DUAL TONE MT,25211.0,Petrol,Manual,KA-04,795000.0,Mass Market,S1 Owned,bellahalli,560066.0,2.0
Bangalore,2025.0,Renault,Kiger,RXL MT,13085.0,Petrol,Manual,KA-01,569000.0,Mass Market,S1 Owned,bellahalli,560066.0,1.0
Bangalore,2020.0,Hyundai,AURA,SX+ 1.0 TURBO GDI MT,60283.0,Petrol,Manual,KA-03,462000.0,Mass Market,S1 Owned,bellahalli,560066.0,6.0
Bangalore,2015.0,Hyundai,i10,MAGNA 1.1,28251.0,Petrol,Manual,KA-04,233000.0,Mass Market,S1 Owned,bellahalli,560066.0,11.0
Bangalore,2015.0,Maruti Suzuki,Alto 800,LXI,64654.0,Petrol,Manual,KA-02,206000.0,Mass Market,S1 Owned,bellahalli,560066.0,11.0
Bangalore,2023.0,Kia,SONET,HTK PLUS 1.0 IMT,27312.0,Petrol,Manual,KA-05,813200.0,Mass Market,S1 Owned,bellahalli,560066.0,3.0
Bangalore,2015.0,Volkswagen,Polo,HIGHLINE1.2L,31566.0,Petrol,Manual,KA-03,436000.0,Mass Market,S1 Owned,bellahalli,560066.0,11.0
Bangalore,2017.0,Hyundai,Grand i10,SPORTZ (O) 1.2 KAPPA VTVT,38539.0,Petrol,Manual,KA-03,384000.0,Mass Market,S1 Owned,bellahalli,560066.0,9.0
Bangalore,2022.0,Renault,Kiger,RXT (O) AMT,18076.0,Petrol,Automatic,KA-50,549000.0,Mass Market,S1 Owned,bellahalli,560064.0,4.0
Bangalore,2018.0,Ford,FREESTYLE,TREND PLUS 1.2 PETROL,46759.0,Petrol,Manual,KA-03,390000.0,Mass Market,S1 Owned,bellahalli,560066.0,8.0
Bangalore,2014.0,Hyundai,Grand i10,SPORTZ AT 1.2 KAPPA VTVT,12588.0,Petrol,Automatic,KA-41,354000.0,Mass Market,S1 Owned,bellahalli,560066.0,12.0
Bangalore,2024.0,Tata,PUNCH,ACCOMPLISHED DAZZLE SUNROOF CNG MT,14692.0,CNG,Manual,KA-53,870000.0,Mass Market,S1 Owned,bellahalli,560066.0,2.0
Bangalore,2013.0,Hyundai,Verna,FLUIDIC 1.6 VTVT SX,71742.0,Petrol,Manual,KA-04,358000.0,Mass Market,S1 Owned,bellahalli,560066.0,13.0
Bangalore,2018.0,Honda,Jazz,1.2L I-VTEC VX CVT,77392.0,Petrol,Automatic,KA-03,497982.0,Mass Market,S1 Owned,bellahalli,560066.0,8.0
Bangalore,2014.0,Volkswagen,Polo,HIGHLINE1.2L,71885.0,Petrol,Manual,KA-03,334000.0,Mass Market,S1 Owned,bellahalli,560066.0,12.0
Bangalore,2014.0,Maruti Suzuki,Eeco,5 STR WITH A/C+HTR,30295.0,Petrol,Manual,KA-02,328906.0,Mass Market,S1 Owned,bellahalli,560066.0,12.0
Bangalore,2022.0,Maruti Suzuki,Ciaz,S 1.5 MT PETROL,46763.0,Petrol,Manual,KA-53,818172.0,Mass Market,S1 Owned,bellahalli,560066.0,4.0
Bangalore,2012.0,Maruti Suzuki,A Star,VXI (ABS) AT,73866.0,Petrol,Automatic,KA-51,155000.0,Mass Market,S1 Owned,bellahalli,560066.0,14.0
Bangalore,2021.0,Hyundai,NEW I20,SPORTZ 1.0 TURBO IMT DUAL TONE,21973.0,Petrol,Manual,KA-02,659000.0,Mass Market,S1 Owned,bellahalli,560066.0,5.0
Bangalore,2023.0,Renault,Kiger,RXZ TURBO CVT,12601.0,Petrol,Automatic,KA-04,740000.0,Mass Market,S1 Owned,bellahalli,560066.0,3.0
Bangalore,2023.0,Maruti Suzuki,IGNIS,ZETA 1.2,44034.0,Petrol,Manual,KA-50,545000.0,Mass Market,S1 Owned,bellahalli,560064.0,3.0
Bangalore,2014.0,Maruti Suzuki,Alto 800,LXI,98877.0,Petrol,Manual,KA-42,170000.0,Mass Market,S1 Owned,gandhi nagar,560009.0,12.0
Bangalore,2014.0,Honda,Brio,VX AT,40517.0,Petrol,Automatic,KA-03,362527.0,Mass Market,S1 Owned,bellahalli,560066.0,12.0
Bangalore,2015.0,Maruti Suzuki,S Cross,ALPHA 1.6,54852.0,Diesel,Manual,KA-01,569200.0,Mass Market,S1 Owned,bellahalli,560066.0,11.0
Bangalore,2022.0,Maruti Suzuki,IGNIS,ZETA 1.2,34432.0,Petrol,Manual,KA-05,526882.0,Mass Market,S1 Owned,bellahalli,560066.0,4.0
