brand,model,variant,color,segment_class,fuel_type,transmission,vehicle_age,odometer_reading,km_per_year,owner_count,brand_tier,age_km_interaction,ownership_trust_score,vehicle_health_score,is_high_mileage,seller_type,inspected,selling_price,year
hyundai,xcent,sx at 1.2 (o),unknown,mid,petrol,automatic,11,61500.0,5590.9,1,2,676500.0,100,60.8,0,unknown,0,426000.0,2015
skoda,slavia,ambition 1.0l tsi mt,unknown,mid,petrol,manual,4,37500.0,9375.0,1,2,150000.0,100,84.2,0,unknown,0,1008000.0,2022
tata,nexon,xz plus (s) diesel,unknown,economy,diesel,manual,3,47500.0,15833.3,1,1,142500.0,100,86.2,1,unknown,0,1063000.0,2023
hyundai,verna,sx (o) 1.6 vtvt at,unknown,mid,petrol,automatic,9,79500.0,8833.3,1,2,715500.0,100,65.0,0,unknown,0,739000.0,2017
hyundai,xcent,sx 1.1 crdi,unknown,mid,diesel,manual,11,148500.0,13500.0,1,2,1633500.0,100,52.2,0,unknown,0,385000.0,2015
ford,figo,duratec petrol exi 1.2,unknown,mid,petrol,manual,14,83500.0,5964.3,1,2,1169000.0,100,49.6,0,unknown,0,217000.0,2012
renault,kwid,climber amt,unknown,economy,petrol,automatic,4,10500.0,2625.0,1,1,42000.0,100,87.0,0,unknown,0,525000.0,2022
hyundai,grand i10,sportz 1.2 kappa vtvt,unknown,mid,petrol,manual,10,34000.0,3400.0,1,2,340000.0,100,66.6,0,unknown,0,432000.0,2016
hyundai,grand i10,magna at 1.2 kappa vtvt,unknown,mid,petrol,automatic,10,31500.0,3150.0,1,2,315000.0,100,66.8,0,unknown,0,404000.0,2016
maruti suzuki,celerio,zxi,unknown,economy,petrol,manual,10,43500.0,4350.0,1,1,435000.0,100,65.6,0,unknown,0,349000.0,2016
maruti suzuki,celerio,zxi amt,unknown,economy,petrol,automatic,9,78500.0,8722.2,1,1,706500.0,100,65.2,0,unknown,0,379000.0,2017
nissan,micra,xv cvt,unknown,mid,petrol,automatic,11,68500.0,6227.3,1,2,753500.0,100,60.2,0,unknown,0,334000.0,2015
maruti suzuki,ciaz,alpha 1.4 at,unknown,economy,petrol,automatic,9,42500.0,4722.2,1,1,382500.0,100,68.8,0,unknown,0,630000.0,2017
maruti suzuki,celerio,vxi amt,unknown,economy,petrol,automatic,12,84500.0,7041.7,1,1,1014000.0,100,55.6,0,unknown,0,323000.0,2014
tata,tiago,revotron xta,unknown,economy,petrol,automatic,8,41000.0,5125.0,1,1,328000.0,100,71.9,0,unknown,0,428000.0,2018
tata,tiago,revotron xza,unknown,economy,petrol,automatic,8,31500.0,3937.5,1,1,252000.0,100,72.8,0,unknown,0,391000.0,2018
maruti suzuki,wagon r,vxi+ amt (o),unknown,economy,petrol,automatic,8,22500.0,2812.5,1,1,180000.0,100,73.8,0,unknown,0,388000.0,2018
honda,city,1.5 v at,unknown,mid,petrol,automatic,14,73500.0,5250.0,1,2,1029000.0,100,50.6,0,unknown,0,338000.0,2012
tata,nexon,xz plus lux,unknown,economy,petrol,manual,2,14000.0,7000.0,1,1,28000.0,100,92.6,0,unknown,0,1019000.0,2024
ford,figo,duratec petrol zxi 1.2,unknown,mid,petrol,manual,13,84500.0,6500.0,1,2,1098500.0,100,52.6,0,unknown,0,240000.0,2013
maruti suzuki,alto k10,vxi (o) amt,unknown,economy,petrol,automatic,8,42000.0,5250.0,1,1,336000.0,100,71.8,0,unknown,0,308000.0,2018
hyundai,xcent,s 1.2 (o),unknown,mid,petrol,manual,11,52000.0,4727.3,1,2,572000.0,100,61.8,0,unknown,0,388000.0,2015
hyundai,elite i20,sportz 1.2,unknown,mid,petrol,manual,11,45500.0,4136.4,1,2,500500.0,100,62.4,0,unknown,0,508000.0,2015
maruti suzuki,celerio,vxi amt,unknown,economy,petrol,automatic,12,40000.0,3333.3,1,1,480000.0,100,60.0,0,unknown,0,340000.0,2014
honda,wr-v,s mt petrol,unknown,mid,petrol,manual,7,46000.0,6571.4,1,2,322000.0,100,74.4,0,unknown,0,558000.0,2019
renault,triber,rxz easy-r amt,unknown,economy,petrol,automatic,3,21000.0,7000.0,1,1,63000.0,100,88.9,0,unknown,0,704000.0,2023
renault,triber,rxz,unknown,economy,petrol,manual,4,16500.0,4125.0,1,1,66000.0,100,86.4,0,unknown,0,646000.0,2022
ford,figo,duratorq diesel exi 1.4,unknown,mid,diesel,manual,13,98000.0,7538.5,1,2,1274000.0,100,51.2,0,unknown,0,215000.0,2013
hyundai,grand i10,asta 1.2 kappa vtvt (o),unknown,mid,petrol,manual,12,126500.0,10541.7,1,2,1518000.0,100,51.4,0,unknown,0,274000.0,2014
hyundai,grand i10,magna 1.2 kappa vtvt,unknown,mid,petrol,manual,12,104500.0,8708.3,1,2,1254000.0,100,53.6,0,unknown,0,306000.0,2014
renault,triber,rxz easy-r amt,unknown,economy,petrol,automatic,5,49500.0,9900.0,1,1,247500.0,100,80.0,0,unknown,0,568000.0,2021
maruti suzuki,s-cross,zeta 1.3,unknown,economy,diesel,manual,10,95500.0,9550.0,1,1,955000.0,100,60.4,0,unknown,0,569000.0,2016
maruti suzuki,dzire,vxi amt,unknown,economy,petrol,automatic,7,75500.0,10785.7,1,1,528500.0,100,71.4,0,unknown,0,549000.0,2019
hyundai,grand i10,asta 1.2 kappa vtvt,unknown,mid,petrol,manual,10,11500.0,1150.0,1,2,115000.0,100,68.8,0,unknown,0,477000.0,2016
maruti suzuki,eeco,5 str ac,unknown,economy,petrol,manual,3,23000.0,7666.7,1,1,69000.0,100,88.7,0,unknown,0,523000.0,2023
honda,city,vx cvt,unknown,mid,petrol,automatic,11,8500.0,772.7,1,2,93500.0,100,66.2,0,unknown,0,601000.0,2015
honda,wr-v,vx mt petrol,unknown,mid,petrol,manual,4,70500.0,17625.0,2,2,282000.0,75,73.0,1,unknown,0,650000.0,2022
maruti suzuki,ignis,alpha 1.2 amt,unknown,economy,petrol,automatic,3,19500.0,6500.0,1,1,58500.0,100,89.0,0,unknown,0,663000.0,2023
hyundai,venue,sx 1.0 turbo petrol,unknown,mid,petrol,manual,6,28500.0,4750.0,2,2,171000.0,75,71.2,0,unknown,0,676000.0,2020
maruti suzuki,xl6,zeta mt petrol,unknown,economy,petrol,manual,3,9000.0,3000.0,1,1,27000.0,100,90.1,0,unknown,0,1107000.0,2023
maruti suzuki,vitara brezza,zdi plus ags,unknown,economy,diesel,automatic,8,36500.0,4562.5,2,1,292000.0,75,64.4,0,unknown,0,747000.0,2018
maruti suzuki,fronx,delta plus 1.2l mt,unknown,economy,petrol,manual,3,11000.0,3666.7,2,1,33000.0,75,81.9,0,unknown,0,731000.0,2023
tata,nexon,xza plus diesel,unknown,economy,diesel,automatic,8,30500.0,3812.5,2,1,244000.0,75,65.0,0,unknown,0,691000.0,2018
ford,ecosport,titanium 1.5l tdci,unknown,mid,diesel,manual,6,34500.0,5750.0,2,2,207000.0,75,70.6,0,unknown,0,747000.0,2020
renault,kwid,1.0 rxl amt,unknown,economy,petrol,automatic,9,17000.0,1888.9,2,1,153000.0,75,63.3,0,unknown,0,312000.0,2017
hyundai,santro,gl,unknown,mid,petrol,manual,15,75626.0,5041.7,1,2,1134390.0,100,47.4,0,unknown,0,200000.0,2011
renault,kwid,rxt,unknown,economy,petrol,manual,10,46173.0,4617.3,1,1,461730.0,100,65.4,0,unknown,0,250000.0,2016
maruti suzuki,a-star,vxi,unknown,economy,petrol,automatic,13,69144.0,5318.8,1,1,898872.0,100,54.1,0,unknown,0,250000.0,2013
maruti suzuki,wagon r,vxi,unknown,economy,petrol,manual,14,71187.0,5084.8,1,1,996618.0,100,50.9,0,unknown,0,265000.0,2012
hyundai,eon,era,unknown,mid,petrol,manual,12,30286.0,2523.8,1,2,363432.0,100,61.0,0,unknown,0,270000.0,2014
maruti suzuki,alto 800,vxi,unknown,economy,petrol,manual,10,23856.0,2385.6,1,1,238560.0,100,67.6,0,unknown,0,275000.0,2016
renault,kwid,climber,unknown,economy,petrol,manual,7,41252.0,5893.1,1,1,288764.0,100,74.9,0,unknown,0,295000.0,2019
maruti suzuki,alto 800,lxi,unknown,economy,petrol,manual,9,40792.0,4532.4,1,1,367128.0,100,68.9,0,unknown,0,300000.0,2017
honda,brio,s mt,unknown,mid,petrol,manual,13,43271.0,3328.5,1,2,562523.0,100,56.7,0,unknown,0,312000.0,2013
renault,kwid,rxt,unknown,economy,petrol,automatic,8,52210.0,6526.2,1,1,417680.0,100,70.8,0,unknown,0,343000.0,2018
hyundai,i20,magna,unknown,mid,petrol,manual,14,73326.0,5237.6,1,2,1026564.0,100,50.7,0,unknown,0,349000.0,2012
renault,kwid,rxt,unknown,economy,petrol,manual,6,52830.0,8805.0,1,1,316980.0,100,76.7,0,unknown,0,355000.0,2020
hyundai,grand i10,magna,unknown,mid,petrol,manual,10,44924.0,4492.4,1,2,449240.0,100,65.5,0,unknown,0,355000.0,2016
hyundai,i20,magna,unknown,mid,diesel,manual,14,54187.0,3870.5,1,2,758618.0,100,52.6,0,unknown,0,370000.0,2012
maruti suzuki,celerio,zxi at,unknown,economy,petrol,manual,9,59509.0,6612.1,1,1,535581.0,100,67.0,0,unknown,0,385000.0,2017
hyundai,i10,magna,unknown,mid,petrol,manual,11,38301.0,3481.9,1,2,421311.0,100,63.2,0,unknown,0,390000.0,2015
renault,triber,rxt,unknown,economy,petrol,manual,7,47991.0,6855.9,1,1,335937.0,100,74.2,0,unknown,0,400000.0,2019
honda,city,v mt,unknown,mid,petrol,manual,14,61829.0,4416.4,1,2,865606.0,100,51.8,0,unknown,0,400000.0,2012
renault,kwid,rxt,unknown,economy,petrol,automatic,6,48759.0,8126.5,1,1,292554.0,100,77.1,0,unknown,0,410000.0,2020
tata,tiago,xz,unknown,economy,petrol,manual,8,51840.0,6480.0,1,1,414720.0,100,70.8,0,unknown,0,410000.0,2018
maruti suzuki,celerio,zxi,unknown,economy,petrol,automatic,8,31820.0,3977.5,1,1,254560.0,100,72.8,0,unknown,0,445000.0,2018
hyundai,i20,sportz 1.2,unknown,mid,petrol,manual,11,96467.0,8769.7,1,2,1061137.0,100,57.4,0,unknown,0,445000.0,2015
hyundai,i20 active,active,unknown,mid,petrol,manual,10,82545.0,8254.5,1,2,825450.0,100,61.7,0,unknown,0,450000.0,2016
maruti suzuki,celerio,vxi,unknown,economy,petrol,manual,6,11485.0,1914.2,1,1,68910.0,100,80.9,0,unknown,0,450000.0,2020
hyundai,grand i10,asta,unknown,mid,petrol,automatic,10,40950.0,4095.0,1,2,409500.0,100,65.9,0,unknown,0,455000.0,2016
hyundai,grand i10,sportz,unknown,mid,petrol,manual,8,66343.0,8292.9,1,2,530744.0,100,69.4,0,unknown,0,460000.0,2018
renault,kwid,rxt,unknown,economy,petrol,manual,1,22346.0,22346.0,1,1,22346.0,100,94.8,1,unknown,0,470000.0,2025
hyundai,i20 active,vtvt 1.6,unknown,mid,petrol,manual,10,53449.0,5344.9,1,2,534490.0,100,64.7,0,unknown,0,470000.0,2016
renault,kwid,rxt,unknown,economy,petrol,automatic,3,8392.0,2797.3,1,1,25176.0,100,90.2,0,unknown,0,478000.0,2023
hyundai,grand i10,sportz,unknown,mid,petrol,manual,7,70086.0,10012.3,1,2,490602.0,100,72.0,0,unknown,0,480000.0,2019
maruti suzuki,swift,vxi,unknown,economy,petrol,manual,9,61546.0,6838.4,1,1,553914.0,100,66.8,0,unknown,0,490000.0,2017
hyundai,grand i10 nios,sportz,unknown,mid,petrol,manual,7,49004.0,7000.6,1,2,343028.0,100,74.1,0,unknown,0,490000.0,2019
renault,kwid,rxt,unknown,economy,petrol,manual,4,15901.0,3975.2,1,1,63604.0,100,86.4,0,unknown,0,490000.0,2022
ford,freestyle,trendline mt,unknown,mid,petrol,manual,8,34132.0,4266.5,1,2,273056.0,100,72.6,0,unknown,0,490000.0,2018
hyundai,grand i10,sportz,unknown,mid,petrol,manual,7,34500.0,4928.6,1,2,241500.0,100,75.6,0,unknown,0,500000.0,2019
renault,kwid,climber,unknown,economy,petrol,manual,4,14036.0,3509.0,1,1,56144.0,100,86.6,0,unknown,0,500000.0,2022
maruti suzuki,baleno,zeta at,unknown,economy,petrol,automatic,8,32476.0,4059.5,1,1,259808.0,100,72.8,0,unknown,0,540000.0,2018
renault,triber,rxz,unknown,economy,petrol,automatic,6,61254.0,10209.0,1,1,367524.0,100,75.9,0,unknown,0,540000.0,2020
renault,kwid,rxt,unknown,economy,petrol,automatic,1,4818.0,4818.0,1,1,4818.0,100,96.5,0,unknown,0,545000.0,2025
honda,jazz,vx,unknown,mid,petrol,manual,8,70850.0,8856.2,1,2,566800.0,100,68.9,0,unknown,0,550000.0,2018
hyundai,i20,asta,unknown,mid,petrol,manual,8,92464.0,11558.0,1,2,739712.0,100,66.8,0,unknown,0,550000.0,2018
renault,triber,rxz,unknown,economy,petrol,manual,5,51164.0,10232.8,1,1,255820.0,100,79.9,0,unknown,0,580000.0,2021
renault,triber,rxt,unknown,economy,petrol,automatic,3,17375.0,5791.7,1,1,52125.0,100,89.3,0,unknown,0,585000.0,2023
hyundai,elite i20,asta,unknown,mid,diesel,manual,8,89800.0,11225.0,1,2,718400.0,100,67.0,0,unknown,0,590000.0,2018
hyundai,i20,asta 1.2,unknown,mid,petrol,manual,8,55774.0,6971.8,1,2,446192.0,100,70.4,0,unknown,0,590000.0,2018
hyundai,grand i10 nios,sportz,unknown,mid,petrol,automatic,6,61225.0,10204.2,1,2,367350.0,100,75.9,0,unknown,0,595000.0,2020
hyundai,elite i20,asta 1.2,unknown,mid,petrol,manual,8,60121.0,7515.1,1,2,480968.0,100,70.0,0,unknown,0,595000.0,2018
mahindra,tuv300,t6 plus,unknown,mid,diesel,manual,10,53570.0,5357.0,1,2,535700.0,100,64.6,0,unknown,0,598000.0,2016
hyundai,grand i10 nios,sportz,unknown,mid,petrol,automatic,6,52640.0,8773.3,1,2,315840.0,100,76.7,0,unknown,0,600000.0,2020
hyundai,grand i10 nios,asta,unknown,mid,petrol,automatic,6,45849.0,7641.5,1,2,275094.0,100,77.4,0,unknown,0,600000.0,2020
renault,triber,rxz,unknown,economy,petrol,manual,3,22496.0,7498.7,1,1,67488.0,100,88.8,0,unknown,0,620000.0,2023
hyundai,i20,magna,unknown,mid,petrol,manual,5,25151.0,5030.2,1,2,125755.0,100,82.5,0,unknown,0,620000.0,2021
renault,kiger,rxz,unknown,economy,petrol,manual,3,13379.0,4459.7,1,1,40137.0,100,89.7,0,unknown,0,625000.0,2023
renault,kiger,rxz,unknown,economy,petrol,manual,3,11932.0,3977.3,1,1,35796.0,100,89.8,0,unknown,0,625000.0,2023
renault,triber,rxt,unknown,economy,petrol,manual,2,25566.0,12783.0,1,1,51132.0,100,91.4,0,unknown,0,640000.0,2024
renault,kiger,rxt,unknown,economy,petrol,automatic,3,32749.0,10916.3,1,1,98247.0,100,87.7,0,unknown,0,645000.0,2023
hyundai,venue,turbo,unknown,mid,petrol,automatic,5,41345.0,8269.0,1,2,206725.0,100,80.9,0,unknown,0,665000.0,2021
hyundai,grand i10 nios,sportz 1.2,unknown,mid,petrol,manual,6,37460.0,6243.3,1,2,224760.0,100,78.3,0,unknown,0,675000.0,2020
renault,kiger,rxz,unknown,economy,petrol,manual,3,21334.0,7111.3,1,1,64002.0,100,88.9,0,unknown,0,685000.0,2023
renault,kiger,rxz,unknown,economy,petrol,manual,3,40120.0,13373.3,1,1,120360.0,100,87.0,0,unknown,0,690000.0,2023
renault,kiger,rxz,unknown,economy,petrol,manual,4,33000.0,8250.0,1,1,132000.0,100,84.7,0,unknown,0,690000.0,2022
ford,ecosport,titanium+ petrol,unknown,mid,petrol,manual,8,51966.0,6495.8,1,2,415728.0,100,70.8,0,unknown,0,700000.0,2018
hyundai,i20,sportz,unknown,mid,petrol,manual,5,32791.0,6558.2,1,2,163955.0,100,81.7,0,unknown,0,700000.0,2021
renault,kiger,rxz,unknown,economy,petrol,manual,2,18913.0,9456.5,1,1,37826.0,100,92.1,0,unknown,0,702000.0,2024
renault,kiger,rxz,unknown,economy,petrol,automatic,3,11544.0,3848.0,1,1,34632.0,100,89.8,0,unknown,0,703000.0,2023
renault,kiger,rxz,unknown,economy,petrol,manual,2,12608.0,6304.0,1,1,25216.0,100,92.7,0,unknown,0,704000.0,2024
renault,triber,rxz,unknown,economy,petrol,automatic,3,11098.0,3699.3,1,1,33294.0,100,89.9,0,unknown,0,710000.0,2023
renault,kiger,rxt,unknown,economy,petrol,automatic,3,36199.0,12066.3,1,1,108597.0,100,87.4,0,unknown,0,715000.0,2023
renault,triber,rxt,unknown,economy,petrol,manual,2,61394.0,30697.0,1,1,122788.0,100,87.9,1,unknown,0,720000.0,2024
hyundai,i20,sportz,unknown,mid,petrol,manual,3,22861.0,7620.3,1,2,68583.0,100,88.7,0,unknown,0,720000.0,2023
hyundai,elite i20,asta,unknown,mid,petrol,automatic,7,42011.0,6001.6,1,2,294077.0,100,74.8,0,unknown,0,720000.0,2019
hyundai,grand i10 nios,asta 1.2,unknown,mid,petrol,manual,2,8932.0,4466.0,1,2,17864.0,100,93.1,0,unknown,0,725000.0,2024
hyundai,verna,sx,unknown,mid,petrol,manual,8,52840.0,6605.0,1,2,422720.0,100,70.7,0,unknown,0,725000.0,2018
hyundai,venue,s mt,unknown,mid,petrol,manual,3,55054.0,18351.3,1,2,165162.0,100,85.5,1,unknown,0,745000.0,2023
renault,triber,rxz,unknown,economy,petrol,manual,2,7295.0,3647.5,1,1,14590.0,100,93.3,0,unknown,0,745000.0,2024
renault,triber,rxz,unknown,economy,petrol,manual,2,12160.0,6080.0,1,1,24320.0,100,92.8,0,unknown,0,750000.0,2024
hyundai,verna,sx,unknown,mid,petrol,manual,7,44842.0,6406.0,1,2,313894.0,100,74.5,0,unknown,0,750000.0,2019
maruti suzuki,brezza,vxi,unknown,economy,petrol,manual,6,59173.0,9862.2,1,1,355038.0,100,76.1,0,unknown,0,750000.0,2020
renault,triber,rxz,unknown,economy,petrol,automatic,3,11702.0,3900.7,1,1,35106.0,100,89.8,0,unknown,0,765000.0,2023
renault,triber,rxz,unknown,economy,petrol,manual,2,36975.0,18487.5,1,1,73950.0,100,90.3,1,unknown,0,770000.0,2024
hyundai,verna,vtvt sx 1.6,unknown,mid,petrol,manual,7,88319.0,12617.0,1,2,618233.0,100,70.2,0,unknown,0,775000.0,2019
hyundai,venue,turbo,unknown,mid,petrol,automatic,6,36003.0,6000.5,1,2,216018.0,100,78.4,0,unknown,0,775000.0,2020
renault,kiger,rxz,unknown,economy,petrol,automatic,3,16479.0,5493.0,1,1,49437.0,100,89.4,0,unknown,0,775000.0,2023
hyundai,creta,vtvt 1.6,unknown,mid,petrol,manual,8,40088.0,5011.0,1,2,320704.0,100,72.0,0,unknown,0,775000.0,2018
hyundai,verna,ex,unknown,mid,petrol,automatic,8,51990.0,6498.8,1,2,415920.0,100,70.8,0,unknown,0,815000.0,2018
hyundai,i20,asta,unknown,mid,petrol,manual,4,41400.0,10350.0,1,2,165600.0,100,83.9,0,unknown,0,820000.0,2022
hyundai,creta,vtvt 1.6,unknown,mid,petrol,automatic,8,72006.0,9000.8,1,2,576048.0,100,68.8,0,unknown,0,845000.0,2018
hyundai,creta,sx,unknown,mid,petrol,automatic,9,78692.0,8743.6,1,2,708228.0,100,65.1,0,unknown,0,875000.0,2017
hyundai,i20,sportz,unknown,mid,petrol,automatic,2,11564.0,5782.0,1,2,23128.0,100,92.8,0,unknown,0,885000.0,2024
renault,kiger,rxz,unknown,economy,petrol,automatic,2,18606.0,9303.0,1,1,37212.0,100,92.1,0,unknown,0,890000.0,2024
hyundai,creta,e 1.6 vtvt,unknown,mid,petrol,manual,7,49377.0,7053.9,1,2,345639.0,100,74.1,0,unknown,0,925000.0,2019
skoda,kushaq,ambition,unknown,mid,petrol,manual,4,26236.0,6559.0,1,2,104944.0,100,85.4,0,unknown,0,955000.0,2022
maruti suzuki,brezza,zxi,unknown,economy,hybrid,manual,4,13089.0,3272.2,1,1,52356.0,100,86.7,0,unknown,0,1000000.0,2022
maruti suzuki,ertiga,smart hybrid 1.5 petrol,unknown,economy,petrol,automatic,4,30696.0,7674.0,1,1,122784.0,100,84.9,0,unknown,0,1050000.0,2022
volkswagen,taigun,topline 1.0 tsi at,unknown,mid,petrol,automatic,4,25487.0,6371.8,1,2,101948.0,100,85.5,0,unknown,0,1180000.0,2022
hyundai,tucson,1.6 vtvt s at,unknown,mid,petrol,automatic,7,35621.0,5088.7,1,2,249347.0,100,75.4,0,unknown,0,1480000.0,2019
hyundai,tucson,gl,unknown,mid,petrol,automatic,7,62910.0,8987.1,1,2,440370.0,100,72.7,0,unknown,0,1499000.0,2019
hyundai,ioniq,5,unknown,mid,electric,automatic,3,30317.0,10105.7,1,2,90951.0,100,88.0,0,unknown,0,3100000.0,2023
maruti suzuki,wagon r,duo lxi,unknown,economy,petrol,manual,14,125326.0,8951.9,1,1,1754564.0,100,45.5,0,unknown,0,240000.0,2012
maruti suzuki,dzire,zxi+ amt,unknown,economy,petrol,automatic,9,45614.0,5068.2,1,1,410526.0,100,68.4,0,unknown,0,650000.0,2017
maruti suzuki,swift,ldi,unknown,economy,diesel,manual,15,99445.0,6629.7,1,1,1491675.0,100,45.1,0,unknown,0,350000.0,2011
maruti suzuki,baleno,zeta,unknown,economy,petrol,manual,9,68782.0,7642.4,1,1,619038.0,100,66.1,0,unknown,0,615000.0,2017
maruti suzuki,ciaz,alpha,unknown,economy,petrol,manual,9,45043.0,5004.8,1,1,405387.0,100,68.5,0,unknown,0,625000.0,2017
maruti suzuki,alto,lxi,unknown,economy,petrol,manual,14,21413.0,1529.5,1,1,299782.0,100,55.9,0,unknown,0,205000.0,2012
maruti suzuki,eeco,5-str,unknown,economy,petrol,manual,16,158961.0,9935.1,1,1,2543376.0,100,36.1,0,unknown,0,225000.0,2010
maruti suzuki,alto,lxi,unknown,economy,petrol,manual,14,73528.0,5252.0,1,1,1029392.0,100,50.6,0,unknown,0,215000.0,2012
maruti suzuki,swift,lxi,unknown,economy,petrol,manual,6,48738.0,8123.0,1,1,292428.0,100,77.1,0,unknown,0,535000.0,2020
maruti suzuki,baleno,zeta,unknown,economy,petrol,manual,7,36401.0,5200.1,1,1,254807.0,100,75.4,0,unknown,0,615000.0,2019
maruti suzuki,brezza,zdi,unknown,economy,diesel,manual,9,59140.0,6571.1,1,1,532260.0,100,67.1,0,unknown,0,880000.0,2017
maruti suzuki,ciaz,zeta,unknown,economy,diesel,manual,9,91279.0,10142.1,1,1,821511.0,100,63.9,0,unknown,0,580000.0,2017
maruti suzuki,celerio,zxi,unknown,economy,petrol,manual,3,47360.0,15786.7,1,1,142080.0,100,86.3,1,unknown,0,565000.0,2023
maruti suzuki,alto,lxi,unknown,economy,petrol,manual,16,49581.0,3098.8,1,1,793296.0,100,47.0,0,unknown,0,195000.0,2010
maruti suzuki,alto 800,lxi,unknown,economy,petrol,manual,4,27642.0,6910.5,2,1,110568.0,75,77.2,0,unknown,0,375000.0,2022
maruti suzuki,esteem,vx,unknown,economy,petrol,manual,23,96052.0,4176.2,4,1,2209196.0,25,0.0,0,unknown,0,80000.0,2003
maruti suzuki,celerio,vdi,unknown,economy,diesel,manual,10,225925.0,22592.5,2,1,2259250.0,75,39.4,1,unknown,0,150000.0,2016
maruti suzuki,wagon r,vxi+,unknown,economy,petrol,manual,8,90709.0,11338.6,1,1,725672.0,100,66.9,0,unknown,0,375000.0,2018
maruti suzuki,wagon r,vxi,unknown,economy,petrol,manual,13,88952.0,6842.5,1,1,1156376.0,100,52.1,0,unknown,0,300000.0,2013
maruti suzuki,ertiga,zxi,unknown,economy,petrol,manual,14,46335.0,3309.6,3,1,648690.0,50,37.4,0,unknown,0,450000.0,2012
maruti suzuki,celerio,zxi amt,unknown,economy,petrol,automatic,5,23105.0,4621.0,1,1,115525.0,100,82.7,0,unknown,0,525000.0,2021
maruti suzuki,alto k10,vxi,unknown,economy,petrol,manual,10,30004.0,3000.4,1,1,300040.0,100,67.0,0,unknown,0,350000.0,2016
maruti suzuki,swift,vxi amt,unknown,economy,petrol,automatic,6,43006.0,7167.7,1,1,258036.0,100,77.7,0,unknown,0,600000.0,2020
maruti suzuki,celerio,vxi,unknown,economy,petrol,manual,6,36034.0,6005.7,1,1,216204.0,100,78.4,0,unknown,0,446000.0,2020
maruti suzuki,ritz,vxi,unknown,economy,petrol,manual,15,75955.0,5063.7,1,1,1139325.0,100,47.4,0,unknown,0,295000.0,2011
maruti suzuki,ertiga,vxi,unknown,economy,petrol,manual,7,49220.0,7031.4,1,1,344540.0,100,74.1,0,unknown,0,960000.0,2019
maruti suzuki,swift,vxi,unknown,economy,petrol,manual,13,65521.0,5040.1,2,1,851773.0,75,46.4,0,unknown,0,440000.0,2013
maruti suzuki,brezza,zxi+,unknown,economy,petrol,manual,5,52933.0,10586.6,1,1,264665.0,100,79.7,0,unknown,0,925000.0,2021
maruti suzuki,celerio,zxi amt,unknown,economy,petrol,automatic,8,106227.0,13278.4,1,1,849816.0,100,65.4,0,unknown,0,450000.0,2018
maruti suzuki,alto k10,vxi amt,unknown,economy,petrol,automatic,8,19674.0,2459.2,1,1,157392.0,100,74.0,0,unknown,0,415000.0,2018
maruti suzuki,celerio,vxi amt,unknown,economy,petrol,automatic,8,67497.0,8437.1,2,1,539976.0,75,61.3,0,unknown,0,421000.0,2018
maruti suzuki,ertiga,zdi,unknown,economy,diesel,manual,13,104795.0,8061.2,1,1,1362335.0,100,50.5,0,unknown,0,495000.0,2013
maruti suzuki,wagon r,vxi,unknown,economy,petrol,automatic,10,112810.0,11281.0,1,1,1128100.0,100,58.7,0,unknown,0,325000.0,2016
maruti suzuki,wagon r,vxi,unknown,economy,petrol,manual,15,101235.0,6749.0,1,1,1518525.0,100,44.9,0,unknown,0,265000.0,2011
maruti suzuki,brezza,vxi,unknown,economy,petrol,manual,5,89115.0,17823.0,1,1,445575.0,100,76.1,1,unknown,0,850000.0,2021
maruti suzuki,baleno,delta,unknown,economy,petrol,manual,8,43251.0,5406.4,1,1,346008.0,100,71.7,0,unknown,0,480000.0,2018
maruti suzuki,alto 800,lxi,unknown,economy,petrol,manual,14,54977.0,3926.9,1,1,769678.0,100,52.5,0,unknown,0,260000.0,2012
maruti suzuki,alto k10,vxi,unknown,economy,petrol,manual,11,41230.0,3748.2,1,1,453530.0,100,62.9,0,unknown,0,295000.0,2015
maruti suzuki,alto k10,vxi,unknown,economy,petrol,manual,15,110271.0,7351.4,5,1,1654065.0,10,12.0,0,unknown,0,170000.0,2011
maruti suzuki,eeco,cargo cng,unknown,economy,petrol,manual,4,4466.0,1116.5,1,1,17864.0,100,87.6,0,unknown,0,585000.0,2022
maruti suzuki,s-cross,alpha,unknown,economy,diesel,manual,10,123485.0,12348.5,2,1,1234850.0,75,49.7,0,unknown,0,490000.0,2016
maruti suzuki,dzire,tour s,unknown,economy,diesel,manual,8,100000.0,12500.0,2,1,800000.0,75,58.0,0,unknown,0,350000.0,2018
maruti suzuki,wagon r,vxi,unknown,economy,petrol,manual,6,52558.0,8759.7,1,1,315348.0,100,76.7,0,unknown,0,490000.0,2020
maruti suzuki,dzire,vxi,unknown,economy,petrol,manual,16,93813.0,5863.3,1,1,1501008.0,100,42.6,0,unknown,0,280000.0,2010
maruti suzuki,swift,vxi,unknown,economy,petrol,manual,18,100661.0,5592.3,3,1,1811898.0,50,19.9,0,unknown,0,175000.0,2008
